distance_in_meters,duration_in_seconds,pickup_in_meters,pickup_in_seconds,driver_rating,order_hour,order_wday,order_month,driver_experience_days,price_start_local,price_bid_local
1983,313,1521,170,4.93731,8,1,6,707,150,200
2264,232,582,94,5.0,8,1,6,730,200,200
7714,891,1224,156,4.97492,8,1,6,240,250,330
7425,876,941,112,4.97492,8,1,6,240,250,330
3166,462,459,74,4.98208,8,1,6,47,150,200
1426,246,599,118,4.99214,8,1,6,-218,200,200
2235,370,117,28,4.99091,8,1,6,-535,150,150
2235,370,1027,145,4.98208,8,1,6,47,150,180
6640,761,676,81,4.97492,8,1,6,240,250,330
2693,374,934,110,4.98208,8,1,6,47,150,200
2693,374,750,127,5.0,8,1,6,-210,150,180
2028,303,1117,145,4.93731,8,1,6,707,150,200
1560,246,600,114,5.0,8,1,6,-1,150,200
9285,808,419,88,5.0,8,1,6,47,250,300
0,0,932,110,4.98208,8,1,6,47,250,250
2051,360,1978,335,4.93731,8,1,6,707,150,200
2051,360,670,150,5.0,8,1,6,-1,150,200
7312,908,515,95,4.97492,8,1,6,240,350,400
1237,236,719,129,5.0,8,1,6,-1,160,220
15618,1100,523,39,4.84071,8,1,6,249,350,480
1237,236,751,135,5.0,8,1,6,-1,160,200
1776,230,497,108,5.0,8,1,6,-1,150,200
3042,416,257,44,4.99099,8,1,6,64,200,200
1624,163,519,60,4.99717,8,1,6,712,150,200
1957,332,755,119,5.0,8,1,6,-1,150,200
6872,855,664,114,4.97492,8,1,6,240,250,300
2026,304,905,118,5.0,8,1,6,723,150,150
2767,376,895,127,5.0,8,1,6,-1,150,200
1970,295,898,141,5.0,8,1,6,-1,150,200
7863,970,1323,169,4.97492,8,1,6,240,300,300
2197,331,934,120,4.93731,8,1,6,707,150,200
1970,295,1054,151,4.93731,8,1,6,707,150,200
2476,361,606,88,4.93731,8,1,6,707,150,200
6729,806,635,106,4.98208,8,1,6,47,200,200
5271,677,1128,229,4.99717,8,1,6,712,150,200
7308,921,814,136,4.84071,8,1,6,249,200,300
0,0,516,80,4.99214,8,1,6,-218,200,200
1969,272,616,88,4.93731,8,1,6,707,150,200
7308,921,1420,232,4.84071,8,1,6,249,200,300
961,174,522,73,4.93731,8,1,6,707,150,200
0,0,345,54,4.93731,8,1,6,707,150,200
2449,345,66,9,5.0,8,1,6,47,150,200
4536,648,2126,233,5.0,8,1,6,-210,200,200
1420,159,692,107,5.0,8,1,6,730,150,200
1420,159,343,37,4.84071,8,1,6,249,150,150
1208,172,256,26,5.0,8,1,6,47,150,200
2927,358,1122,164,5.0,8,1,6,47,150,200
0,0,745,92,5.0,8,1,6,47,200,200
0,0,546,52,5.0,8,1,6,730,150,200
0,0,402,89,4.84071,8,1,6,249,140,150
0,0,648,107,5.0,8,1,6,-1,150,200
0,0,546,50,5.0,8,1,6,730,150,200
2560,284,864,173,4.98208,8,1,6,47,150,200
1321,212,576,92,5.0,8,1,6,730,150,200
1321,212,722,128,5.0,8,1,6,-1,150,200
0,0,116,26,5.0,8,1,6,-1,150,200
3462,469,307,48,5.0,8,1,6,47,150,200
986,206,363,91,4.98208,9,1,6,47,150,150
1379,198,1023,174,5.0,9,1,6,526,150,200
1187,192,717,128,5.0,9,1,6,526,150,200
1947,293,415,65,5.0,9,1,6,-1,150,200
1947,293,503,84,5.0,9,1,6,526,150,200
0,0,1413,201,4.93731,9,1,6,707,150,200
0,0,89,21,4.99214,9,1,6,-218,150,200
4421,596,168,40,5.0,9,1,6,526,300,300
2028,322,1895,322,4.99717,9,1,6,712,150,150
2028,322,987,168,4.93731,9,1,6,707,150,200
1036,145,405,50,5.0,9,1,6,47,150,150
5233,815,1643,238,4.99091,9,1,6,-535,250,250
1929,302,207,45,5.0,9,1,6,526,150,200
1361,249,534,97,4.93731,9,1,6,707,150,200
8832,969,583,97,4.97492,9,1,6,240,250,330
1540,218,987,104,4.98208,9,1,6,47,150,200
1540,218,427,47,5.0,9,1,6,47,150,200
2637,290,494,98,4.93731,9,1,6,707,150,200
3093,461,400,79,5.0,9,1,6,-1,150,200
0,0,760,168,5.0,9,1,6,-1,150,200
2516,343,709,103,4.98208,9,1,6,47,150,150
2516,343,119,29,5.0,9,1,6,47,150,200
1978,321,923,151,5.0,9,1,6,526,150,200
2961,349,1076,136,4.99099,9,1,6,64,150,200
2188,349,415,60,4.93731,9,1,6,707,150,200
1505,250,700,144,5.0,9,1,6,-1,150,200
3119,444,132,32,5.0,9,1,6,47,150,200
3575,402,58,14,4.99717,9,1,6,712,150,200
2944,342,1669,184,4.98208,9,1,6,47,150,150
3575,402,368,46,4.99523,9,1,6,729,170,240
1964,293,715,125,5.0,9,1,6,-1,150,200
2715,385,1402,172,4.99717,9,1,6,712,150,200
1575,264,896,178,5.0,9,1,6,-1,150,200
0,0,188,24,4.93731,9,1,6,707,150,200
2540,245,565,133,4.93731,9,1,6,707,150,200
2540,245,217,52,5.0,9,1,6,47,150,200
2540,245,454,111,4.99214,9,1,6,-218,150,200
4602,615,1314,144,4.99523,9,1,6,729,200,250
3068,467,600,141,4.93731,9,1,6,707,150,200
3068,467,252,60,5.0,9,1,6,47,150,200
1288,180,46,7,4.93731,9,1,6,707,150,200
0,0,260,54,4.93731,9,1,6,707,150,200
1883,348,812,118,4.93731,9,1,6,707,150,200
2475,376,635,117,4.99523,9,1,6,729,150,200
2475,376,928,171,4.93731,9,1,6,707,150,200
3941,451,148,23,4.99523,9,1,6,729,150,200
2361,361,897,124,4.93731,9,1,6,707,150,200
2361,361,972,142,4.99214,9,1,6,-218,150,200
7187,857,987,180,4.84071,9,1,6,249,200,250
3085,417,618,113,4.99717,9,1,6,712,150,200
2361,361,897,124,4.93731,9,1,6,707,150,200
2464,347,1287,164,4.93731,9,1,6,707,150,200
2464,347,1356,181,4.99214,9,1,6,-218,150,200
0,0,1074,161,4.99717,9,1,6,712,250,250
1376,225,750,138,4.93731,9,1,6,707,150,200
2242,329,782,147,4.99091,9,1,6,-535,150,150
2361,361,897,130,4.93731,9,1,6,707,150,200
1352,230,381,74,4.98208,9,1,6,47,150,200
1349,181,235,46,4.99214,9,1,6,-218,150,200
2839,404,325,55,4.99717,9,1,6,712,150,200
1376,225,750,109,4.93731,9,1,6,707,150,200
892,172,517,75,5.0,9,1,6,526,150,200
5111,674,993,139,5.0,10,1,6,47,200,250
0,0,289,47,4.98208,10,1,6,47,150,150
2205,352,721,108,4.99214,10,1,6,-218,150,200
6599,715,689,84,4.99099,10,1,6,64,250,250
2803,403,521,82,5.0,10,1,6,47,150,200
2302,227,73,13,4.99214,10,1,6,-218,200,200
2803,403,512,81,5.0,10,1,6,47,200,200
1406,227,374,59,4.99523,10,1,6,729,150,200
1445,230,769,101,4.93731,10,1,6,707,150,200
7182,801,469,81,4.99214,10,1,6,-218,250,250
1891,286,557,90,4.93731,10,1,6,707,150,200
2372,403,603,81,5.0,10,1,6,-1,150,200
1376,205,539,65,4.99091,10,1,6,-535,150,150
1611,260,146,35,4.93731,10,1,6,707,150,200
0,0,192,39,4.98208,10,1,6,47,150,150
7367,782,11,3,4.99099,10,1,6,64,180,240
8920,755,3604,395,4.99717,10,1,6,712,300,500
2376,376,199,43,5.0,10,1,6,47,150,200
2376,376,817,157,5.0,10,1,6,-1,150,200
1827,304,372,61,4.93731,10,1,6,707,150,200
2477,395,652,110,5.0,10,1,6,-1,150,200
2477,395,326,55,5.0,10,1,6,526,150,200
4220,511,2164,347,5.0,10,1,6,47,180,240
2014,328,1314,213,5.0,10,1,6,47,160,200
7302,812,1090,129,4.99214,10,1,6,-218,220,250
0,0,913,156,5.0,10,1,6,47,150,200
0,0,961,158,5.0,10,1,6,526,150,200
2687,426,318,58,4.98208,10,1,6,47,160,200
2687,426,730,113,5.0,10,1,6,-1,160,220
1470,240,313,60,5.0,10,1,6,526,150,200
1513,211,1067,152,4.98208,10,1,6,47,150,150
1513,211,454,96,5.0,10,1,6,-1,150,200
1513,211,538,106,5.0,10,1,6,526,150,200
1972,325,722,125,4.93731,10,1,6,707,150,200
1972,325,374,78,5.0,10,1,6,47,150,200
2186,284,1789,174,5.0,10,1,6,-1,150,200
1088,202,1259,221,5.0,10,1,6,47,150,200
2394,373,759,128,5.0,10,1,6,-1,200,200
2295,358,973,127,5.0,10,1,6,47,150,200
3018,397,384,47,5.0,10,1,6,47,150,200
3372,521,170,37,5.0,10,1,6,526,150,200
7665,909,1397,219,4.99214,10,1,6,-218,200,250
0,0,1185,150,4.98208,11,1,6,47,150,150
0,0,1154,174,5.0,11,1,6,-210,150,180
0,0,710,123,5.0,11,1,6,526,150,200
3693,410,915,146,5.0,11,1,6,526,170,220
1577,301,718,124,5.0,11,1,6,-210,150,180
3860,522,2279,267,4.99099,11,1,6,64,150,200
1449,207,450,72,4.99717,11,1,6,712,150,150
1449,207,686,130,4.93731,11,1,6,707,150,200
1449,207,700,121,5.0,11,1,6,526,150,200
0,0,2320,245,4.98208,11,1,6,47,150,200
4344,567,700,106,4.99091,11,1,6,-535,200,200
4344,567,1591,209,4.98208,11,1,6,47,200,200
5323,701,249,41,4.99099,11,1,6,64,200,200
5323,701,2603,249,4.98208,11,1,6,47,200,250
4148,428,619,111,5.0,11,1,6,47,200,250
3518,400,546,106,4.98208,11,1,6,47,150,200
2145,282,1555,218,5.0,11,1,6,47,150,200
0,0,892,114,4.98208,11,1,6,47,200,200
1946,277,212,45,5.0,11,1,6,526,150,200
4847,652,414,68,5.0,11,1,6,47,200,200
1950,288,729,134,5.0,11,1,6,526,180,200
1913,330,475,79,5.0,11,1,6,-1,200,200
1322,204,568,147,5.0,11,1,6,526,110,200
7401,805,639,114,4.99214,11,1,6,-218,250,250
2552,309,702,116,5.0,11,1,6,526,150,200
1600,225,1038,163,5.0,11,1,6,526,150,200
1168,290,576,138,5.0,11,1,6,526,150,200
1483,293,920,170,5.0,11,1,6,-1,150,200
1168,290,1080,189,5.0,11,1,6,-1,150,200
2010,322,205,34,5.0,11,1,6,-1,150,200
6975,847,356,62,5.0,11,1,6,526,260,260
7922,1014,1327,226,4.99099,11,1,6,64,250,250
0,0,905,161,5.0,11,1,6,-210,150,180
5284,641,647,79,4.98481,11,1,6,712,200,200
1193,190,454,106,4.99214,11,1,6,-218,250,250
3633,448,424,90,5.0,11,1,6,526,200,230
2092,349,704,117,5.0,11,1,6,526,150,200
1890,287,365,66,5.0,11,1,6,526,200,200
0,0,475,98,5.0,12,1,6,526,200,230
3815,419,191,42,4.99717,12,1,6,712,250,250
1824,237,1048,144,5.0,12,1,6,526,150,200
0,0,1199,214,5.0,12,1,6,526,200,250
2167,327,266,52,5.0,12,1,6,526,200,200
2123,324,925,156,5.0,12,1,6,526,150,200
6306,685,505,173,4.99099,12,1,6,64,200,250
2084,314,664,100,5.0,12,1,6,-1,150,200
4855,499,2016,219,5.0,12,1,6,17,250,250
2419,249,1862,253,4.99523,12,1,6,729,150,200
1582,272,1274,182,5.0,12,1,6,-1,150,200
2354,279,509,82,4.99523,12,1,6,729,150,200
2354,279,1223,182,4.99717,12,1,6,712,150,200
5988,729,349,85,4.95391,12,1,6,-542,200,200
1800,338,528,92,4.99523,12,1,6,729,150,200
1800,338,293,47,4.97916,12,1,6,55,150,150
1793,299,490,83,4.99523,12,1,6,729,150,200
1793,299,1745,255,5.0,12,1,6,-1,150,200
2185,388,859,151,4.99717,12,1,6,712,200,200
2973,291,1059,135,4.95391,12,1,6,-542,170,170
1299,208,1582,223,4.99717,12,1,6,712,150,150
1299,208,1339,176,5.0,12,1,6,-1,150,200
0,0,652,123,4.99099,12,1,6,64,200,200
3083,345,1825,203,5.0,12,1,6,-1,150,200
2311,382,969,158,5.0,12,1,6,-1,200,200
1030,184,530,110,4.99523,13,1,6,729,150,200
2277,298,943,165,4.99523,13,1,6,729,150,200
2277,298,1723,252,4.96291,13,1,6,-224,150,150
0,0,350,71,4.99099,13,1,6,64,200,200
1486,227,182,29,5.0,13,1,6,-1,150,200
2351,336,4,1,4.97916,13,1,6,55,150,150
2351,336,956,141,5.0,13,1,6,-1,150,200
721,163,989,190,4.99523,13,1,6,729,150,200
721,163,963,131,5.0,13,1,6,-1,150,200
5622,612,281,60,4.95391,13,1,6,-542,150,200
1978,303,198,35,4.99523,13,1,6,729,150,200
2202,293,1528,177,4.99523,13,1,6,729,200,250
0,0,477,72,5.0,13,1,6,-1,200,200
1026,207,976,194,4.95391,13,1,6,-542,140,150
0,0,1165,208,4.99523,13,1,6,729,200,250
0,0,679,126,4.99523,13,1,6,729,150,200
0,0,369,70,5.0,13,1,6,-1,200,200
0,0,1243,168,4.99717,13,1,6,712,180,180
0,0,993,196,4.99523,13,1,6,729,250,300
861,176,759,158,4.99523,13,1,6,729,150,200
0,0,164,39,5.0,13,1,6,526,200,250
1744,320,660,114,4.95391,13,1,6,-542,150,150
1744,320,1605,263,4.99717,13,1,6,712,150,200
4199,504,1985,182,4.99099,13,1,6,64,200,200
4467,584,1146,164,4.99717,13,1,6,712,180,200
4542,496,616,113,4.84071,13,1,6,249,200,200
2772,298,505,103,4.95391,13,1,6,-542,150,200
1309,206,223,53,4.95391,13,1,6,-542,150,200
1309,206,948,162,4.99717,13,1,6,712,150,200
0,0,1212,155,4.99717,13,1,6,712,150,200
7552,945,300,85,5.0,13,1,6,526,220,270
4511,472,2289,289,4.99717,13,1,6,712,200,200
0,0,2016,254,4.99717,13,1,6,712,150,200
0,0,596,113,4.95391,13,1,6,-542,140,170
5929,777,267,68,5.0,13,1,6,526,200,250
1907,336,408,83,4.99523,13,1,6,729,150,200
4862,643,1601,177,4.84071,13,1,6,249,200,200
1958,306,1293,188,4.99523,13,1,6,729,150,200
1958,306,551,107,4.93731,13,1,6,707,150,200
2548,370,825,112,4.99523,13,1,6,729,200,200
2548,370,526,77,4.93731,13,1,6,707,200,200
1583,245,1708,240,4.99717,13,1,6,712,120,200
1583,245,132,32,4.96168,13,1,6,-210,120,200
2233,327,439,92,4.99523,13,1,6,729,150,200
0,0,760,117,4.93731,13,1,6,707,150,200
2664,398,659,109,4.93731,13,1,6,707,160,200
2664,398,657,109,4.93731,13,1,6,707,160,200
1765,298,217,35,4.93731,13,1,6,707,150,200
0,0,596,91,4.93731,13,1,6,707,150,200
1309,210,958,154,4.93731,13,1,6,707,150,200
3594,510,882,140,4.99717,13,1,6,712,130,200
0,0,753,154,5.0,14,1,6,-1,150,200
0,0,906,171,5.0,14,1,6,526,150,200
0,0,31,6,5.0,14,1,6,-1,150,200
0,0,543,86,5.0,14,1,6,526,150,200
1073,137,6,1,4.99523,14,1,6,729,110,200
1073,137,1566,281,4.96168,14,1,6,-210,110,200
2390,384,483,106,4.99523,14,1,6,729,150,200
0,0,314,52,4.99099,14,1,6,64,200,200
0,0,298,67,5.0,14,1,6,526,200,200
1598,306,584,92,5.0,14,1,6,-1,150,200
1195,167,730,127,4.99523,14,1,6,729,150,200
1195,167,1873,229,4.99717,14,1,6,712,150,200
5525,686,569,77,4.84071,14,1,6,249,150,180
2634,397,619,138,5.0,14,1,6,-1,150,200
0,0,808,80,4.97916,14,1,6,55,200,200
2432,392,341,79,4.99099,14,1,6,64,150,150
16910,1316,2044,311,5.0,14,1,6,-209,250,300
2993,426,891,123,4.99523,14,1,6,729,150,200
1922,268,616,121,4.99523,14,1,6,729,150,200
1729,243,760,124,4.99523,14,1,6,729,150,200
2102,372,439,98,4.99523,14,1,6,729,150,200
3020,439,562,145,5.0,14,1,6,526,150,200
5344,587,938,137,4.84071,14,1,6,249,200,200
3642,450,1162,208,5.0,14,1,6,-1,150,200
3642,450,653,138,5.0,14,1,6,526,150,200
3876,451,1031,141,4.99523,14,1,6,729,150,200
1196,256,445,82,5.0,14,1,6,-1,150,200
0,0,777,124,4.99099,14,1,6,64,200,200
2126,348,449,118,5.0,14,1,6,-1,150,200
2288,348,1010,175,4.93731,14,1,6,707,150,200
0,0,791,143,4.96168,14,1,6,-210,150,200
0,0,744,201,5.0,14,1,6,-1,100,200
2129,350,979,173,4.93731,14,1,6,707,150,200
2129,350,700,168,5.0,14,1,6,-1,150,200
4404,511,140,29,4.84071,14,1,6,249,150,180
2172,357,425,81,4.93731,14,1,6,707,150,200
0,0,268,69,5.0,14,1,6,526,150,200
2547,269,542,138,5.0,15,1,6,526,150,200
642,94,1425,202,5.0,15,1,6,526,150,200
2430,337,1318,281,5.0,15,1,6,47,150,200
2430,337,398,88,5.0,15,1,6,526,150,200
2045,340,885,116,4.84071,15,1,6,249,150,180
2309,307,483,112,5.0,15,1,6,526,200,200
2825,376,101,18,5.0,15,1,6,526,150,200
2607,356,817,123,4.99841,15,1,6,-207,150,150
4821,628,487,82,4.99841,15,1,6,-207,200,200
833,152,456,98,4.93731,15,1,6,707,150,200
833,152,202,37,5.0,15,1,6,526,150,200
1618,262,449,77,4.93731,15,1,6,707,150,200
0,0,1052,257,4.99717,15,1,6,712,200,250
7351,908,1267,215,4.99426,15,1,6,32,200,250
8345,898,415,44,4.97492,15,1,6,240,250,330
2588,386,419,97,5.0,15,1,6,47,150,200
0,0,993,142,5.0,15,1,6,47,150,200
1243,231,736,141,5.0,15,1,6,47,150,200
1689,168,927,144,5.0,15,1,6,47,150,200
5766,655,447,78,5.0,15,1,6,47,250,250
1447,224,804,149,4.93731,15,1,6,707,150,200
1208,215,634,121,5.0,15,1,6,47,150,200
2076,291,468,96,4.93731,15,1,6,707,150,200
2076,291,1201,177,5.0,15,1,6,47,150,200
2328,297,660,116,5.0,15,1,6,47,150,200
0,0,1287,207,5.0,15,1,6,47,130,200
8137,806,36,7,4.97492,15,1,6,240,350,350
5823,660,1715,150,4.99099,15,1,6,64,250,250
1813,269,1273,184,4.93731,15,1,6,707,150,200
1813,269,967,140,5.0,15,1,6,47,150,200
6676,677,750,98,5.0,15,1,6,47,250,300
1530,314,2584,252,4.93731,15,1,6,707,200,200
2352,279,1897,175,4.99841,15,1,6,-207,100,150
1761,265,2216,200,4.93731,16,1,6,707,150,200
5408,626,2019,186,4.99841,16,1,6,-207,180,200
3166,427,915,101,4.97916,16,1,6,55,150,150
6220,669,340,50,5.0,16,1,6,47,250,250
2044,330,881,160,4.93731,16,1,6,707,150,200
7280,733,294,72,5.0,16,1,6,47,250,300
7280,733,1324,166,4.97492,16,1,6,240,250,300
3797,386,765,102,5.0,16,1,6,47,200,250
5697,584,642,123,4.84071,16,1,6,249,250,250
3324,469,660,154,5.0,16,1,6,-1,220,290
2179,387,401,66,5.0,16,1,6,-1,150,200
7538,896,671,134,4.99841,16,1,6,-207,150,200
1886,339,2132,344,4.99099,16,1,6,64,200,200
6385,617,1047,162,5.0,16,1,6,-1,200,250
0,0,123,30,4.93731,16,1,6,707,150,200
0,0,337,75,4.84071,16,1,6,249,150,150
2913,374,678,107,5.0,16,1,6,-1,200,200
3011,471,468,86,5.0,16,1,6,-1,150,150
4693,772,1647,356,5.0,16,1,6,47,250,300
2792,361,902,127,5.0,16,1,6,47,150,200
4752,532,1706,172,4.99841,16,1,6,-207,200,200
4782,598,887,129,5.0,16,1,6,-1,150,200
1498,287,506,98,4.93731,16,1,6,707,150,200
952,149,1322,190,4.93731,16,1,6,707,150,200
0,0,525,95,4.99099,16,1,6,64,150,200
2884,341,319,61,4.99099,16,1,6,64,150,200
5943,643,391,69,4.84071,16,1,6,249,250,250
4791,559,1297,167,4.84071,17,1,6,249,180,180
543,130,4272,629,4.84071,17,1,6,249,200,200
5150,616,2981,308,5.0,17,1,6,526,250,300
8242,878,397,70,4.84071,17,1,6,249,250,300
3975,557,2994,332,4.84071,17,1,6,249,170,170
5150,616,1926,197,5.0,17,1,6,526,300,300
3975,557,2991,329,4.84071,17,1,6,249,190,190
4897,683,171,21,4.99099,17,1,6,64,200,200
4897,683,1253,160,4.84071,17,1,6,249,200,200
7277,947,120,26,5.0,17,1,6,526,200,250
4988,560,1165,138,4.84071,17,1,6,249,180,200
0,0,445,82,5.0,17,1,6,275,400,450
2675,429,676,113,5.0,17,1,6,526,200,200
1962,347,704,130,4.84071,17,1,6,249,150,150
3106,467,711,136,4.93863,17,1,6,-548,150,200
3106,467,398,84,5.0,17,1,6,526,150,200
1884,190,1154,220,4.93863,17,1,6,-548,150,200
1805,322,771,132,4.93863,18,1,6,-548,150,200
2935,470,2,0,5.0,18,1,6,526,100,200
2935,470,220,43,4.84071,18,1,6,249,100,180
1102,192,235,55,4.93863,18,1,6,-548,150,200
1801,278,132,31,4.93863,18,1,6,-548,150,200
2333,330,2441,359,4.84071,18,1,6,249,180,180
0,0,1263,213,4.93863,18,1,6,-548,150,200
1801,278,499,101,4.93863,18,1,6,-548,150,200
2401,369,499,92,5.0,18,1,6,526,150,200
1881,287,915,154,4.93863,18,1,6,-548,180,200
1881,287,680,124,5.0,18,1,6,526,180,200
3326,468,1188,162,4.93863,18,1,6,-548,150,200
2351,366,426,93,5.0,18,1,6,526,150,200
2417,376,1626,211,4.93863,18,1,6,-548,150,200
0,0,1351,233,4.93863,18,1,6,-548,150,200
3966,409,1198,119,4.84071,18,1,6,249,200,200
2296,420,984,170,4.93863,18,1,6,-548,150,210
0,0,181,35,4.93863,18,1,6,-548,150,200
2485,356,1301,178,4.93863,18,1,6,-548,200,250
1805,281,871,125,5.0,18,1,6,526,150,200
6705,633,428,58,4.96168,18,1,6,-210,150,250
0,0,931,173,4.84071,19,1,6,249,300,300
1995,343,996,157,4.93863,19,1,6,-548,200,200
1404,250,738,143,4.93863,19,1,6,-548,150,200
3093,329,1625,182,4.93863,19,1,6,-548,150,200
9043,971,1064,229,4.93863,19,1,6,-548,500,650
7742,853,1938,286,4.96168,19,1,6,-210,250,300
1621,339,969,148,4.93863,19,1,6,-548,200,200
1799,250,867,121,5.0,19,1,6,526,150,200
16105,1230,280,52,5.0,19,1,6,275,300,380
1604,255,534,101,4.93863,19,1,6,-548,150,200
15008,1186,863,161,5.0,19,1,6,275,300,350
0,0,619,95,4.96168,19,1,6,-210,170,240
1958,298,752,140,5.0,19,1,6,526,150,200
3700,436,817,109,4.95832,19,1,6,-216,150,200
1304,241,266,58,4.93863,19,1,6,-548,100,200
3043,377,812,133,4.93863,19,1,6,-548,150,200
3043,377,583,88,4.95479,19,1,6,1,150,150
3337,406,708,114,4.95479,19,1,6,1,150,200
1825,282,1075,143,4.93863,19,1,6,-548,150,200
2622,329,600,121,4.93863,19,1,6,-548,150,200
2342,291,676,134,4.96168,19,1,6,-210,150,200
2222,278,1064,183,4.93863,19,1,6,-548,200,200
2082,276,450,77,4.93863,19,1,6,-548,150,200
4355,630,4727,530,4.95832,19,1,6,-216,230,250
4355,630,519,98,4.95479,19,1,6,1,280,280
4355,630,3680,408,4.95832,19,1,6,-216,280,280
3065,315,4368,392,4.96168,19,1,6,-210,150,260
1996,271,1254,193,4.93863,19,1,6,-548,150,200
2557,399,773,147,5.0,19,1,6,526,150,200
2300,285,793,146,4.93863,19,1,6,-548,150,200
3511,541,1060,196,4.95479,19,1,6,1,150,200
2854,445,1126,178,4.95479,19,1,6,1,150,150
0,0,335,73,5.0,19,1,6,526,150,200
2294,365,749,140,5.0,19,1,6,526,150,200
1081,130,1545,199,4.93863,19,1,6,-548,150,200
3071,433,555,107,5.0,19,1,6,526,200,200
1553,243,1122,169,4.93863,20,1,6,-548,150,200
0,0,1430,223,4.95479,20,1,6,1,200,200
3182,397,1384,159,4.95479,20,1,6,1,200,200
1390,215,1184,165,4.93863,20,1,6,-548,150,200
1893,246,1266,172,4.93863,20,1,6,-548,150,200
0,0,2264,320,5.0,20,1,6,-209,300,480
1579,194,1156,119,5.0,20,1,6,526,150,200
1312,198,1217,190,4.93863,20,1,6,-548,150,200
9768,800,1105,150,4.95479,20,1,6,1,300,380
0,0,735,70,5.0,20,1,6,526,150,200
0,0,1009,130,4.95479,20,1,6,1,350,400
0,0,3360,427,5.0,20,1,6,-209,350,440
1854,264,828,122,4.93863,20,1,6,-548,150,200
1854,264,2180,276,4.95479,20,1,6,1,150,180
2016,327,1127,161,4.93863,20,1,6,-548,150,200
2016,327,566,115,4.95479,20,1,6,1,150,200
0,0,839,125,4.93863,20,1,6,-548,150,200
539,71,972,136,4.93863,20,1,6,-548,150,200
2647,377,533,94,4.95479,20,1,6,1,150,200
4042,409,813,130,4.95479,20,1,6,1,150,200
2647,377,150,28,5.0,20,1,6,723,200,200
0,0,1096,122,5.0,20,1,6,526,250,250
2205,361,450,86,4.93863,20,1,6,-548,150,200
2205,361,1158,190,5.0,20,1,6,528,150,200
0,0,748,157,4.96168,20,1,6,-210,300,350
5137,603,2895,351,4.95479,20,1,6,1,200,200
1625,208,132,32,5.0,20,1,6,528,150,200
1917,284,605,87,4.93863,20,1,6,-548,150,200
431,103,2506,354,5.0,20,1,6,528,250,330
11670,1146,5350,648,5.0,20,1,6,-535,300,380
11670,1146,4428,509,4.95479,20,1,6,1,300,350
1479,228,224,54,4.93863,20,1,6,-548,150,200
953,186,1094,175,4.93863,20,1,6,-548,150,200
3812,416,162,39,4.93863,20,1,6,-548,200,200
1470,230,125,23,5.0,21,1,6,-535,150,200
0,0,222,38,4.96168,21,1,6,-210,400,400
6842,593,1853,201,5.0,21,1,6,526,300,300
1764,292,1118,122,5.0,21,1,6,526,150,200
4411,428,410,79,5.0,21,1,6,528,200,250
5923,779,2071,254,4.99523,21,1,6,729,300,350
5446,523,1166,159,5.0,21,1,6,526,250,250
0,0,248,28,5.0,21,1,6,528,150,200
0,0,2426,248,5.0,21,1,6,-535,200,250
0,0,1498,256,5.0,21,1,6,-535,200,200
1736,228,1591,228,4.93863,21,1,6,-548,150,200
0,0,3308,470,4.95479,21,1,6,1,200,200
6770,645,1446,266,5.0,21,1,6,528,250,330
9300,769,1719,282,4.96168,21,1,6,-210,300,300
5662,558,265,52,4.95479,21,1,6,1,400,400
1767,279,337,45,4.93863,21,1,6,-548,150,200
0,0,2428,698,4.93863,21,1,6,-548,150,200
3751,503,3882,416,5.0,21,1,6,-535,180,200
4849,445,891,101,5.0,21,1,6,528,250,330
2788,275,766,115,4.93863,21,1,6,-548,150,200
1436,272,505,104,4.93863,22,1,6,-548,150,200
5435,677,739,119,5.0,22,1,6,-535,300,350
1616,230,702,122,4.93863,22,1,6,-548,150,200
2968,330,663,146,5.0,22,1,6,-535,150,200
6295,669,636,154,4.91788,22,1,6,268,180,370
0,0,669,125,4.93863,22,1,6,-548,150,200
0,0,1243,140,4.99523,22,1,6,729,150,200
4328,484,2042,206,4.91788,22,1,6,268,200,200
7961,926,930,131,4.99523,22,1,6,729,450,450
0,0,181,28,4.93863,22,1,6,-548,150,200
3223,488,906,157,4.99523,22,1,6,729,300,350
3223,488,1416,206,4.96291,22,1,6,-224,300,300
7961,959,219,38,4.96291,22,1,6,-224,450,450
2244,314,866,111,4.99523,22,1,6,729,100,200
0,0,1089,141,4.93863,23,1,6,-548,200,250
0,0,1095,142,4.99523,23,1,6,729,200,250
1875,284,878,183,4.93863,23,1,6,-548,200,200
1875,284,878,183,4.99523,23,1,6,729,200,250
2022,259,718,125,4.93863,23,1,6,-548,180,240
2022,259,721,126,4.99523,23,1,6,729,180,240
1695,298,1436,223,4.91788,23,1,6,268,200,200
1853,326,389,75,4.93863,23,1,6,-548,140,200
1853,326,396,77,4.99523,23,1,6,729,140,200
2359,350,1154,169,4.93863,23,1,6,-548,180,240
3518,434,912,131,4.93863,23,1,6,-548,200,250
3518,434,905,130,4.99523,23,1,6,729,200,250
2185,302,1243,165,4.93863,23,1,6,-548,200,250
2185,302,1243,165,4.99523,23,1,6,729,200,250
2226,347,1031,138,4.93863,23,1,6,-548,150,200
3233,815,1026,129,4.93863,23,1,6,-548,200,250
3233,815,1016,126,4.99523,23,1,6,729,200,250
747,122,575,96,4.93863,23,1,6,-548,200,200
2593,359,1474,191,4.93863,23,1,6,-548,150,200
